3.737670408239598885e+01,1.618608977688623327e+03,1.655985681771019244e+03
3.964214604744166337e+01,1.616337296232060908e+03,1.655979442279502564e+03
4.147875892505774686e+01,1.614496579224357447e+03,1.655975338149415165e+03
4.281942451758408197e+01,1.613153935834396862e+03,1.655973360351981000e+03
4.363294997613569137e+01,1.612340704142141703e+03,1.655973654118277409e+03
4.392431614643273008e+01,1.612051794783227479e+03,1.655976110929660308e+03
4.373355710486121950e+01,1.612247012585430639e+03,1.655980569690291759e+03
4.313355692603079206e+01,1.612853274352947665e+03,1.655986831278978570e+03
4.222642732811927857e+01,1.613768172841946580e+03,1.655994600170065951e+03
4.113833912493491596e+01,1.614865149511875643e+03,1.656003488636810516e+03
4.001298862378003918e+01,1.616000018824779318e+03,1.656013007448559392e+03
3.900353190048809893e+01,1.617019031817708992e+03,1.656022563718197034e+03
3.826311017380912460e+01,1.617768400034902470e+03,1.656031510208711552e+03
3.793426101058745559e+01,1.618104896927502750e+03,1.656039157938090284e+03
3.813830756505777941e+01,1.617906579356446855e+03,1.656044886921504713e+03
3.896590242924628456e+01,1.617082318723902517e+03,1.656048221153148916e+03
4.046977778800739856e+01,1.615579143371694272e+03,1.656048921159701649e+03
4.266110417619928086e+01,1.613385926578775297e+03,1.656047030754974685e+03
4.551023520799564892e+01,1.610532617011729826e+03,1.656042852219725546e+03
4.895175396739227835e+01,1.607085212812596183e+03,1.656036966779988461e+03
5.289292979027194264e+01,1.603137142701783887e+03,1.656030072492055751e+03
5.722498422662550865e+01,1.598798010782085839e+03,1.656022995008711405e+03
6.183533810252138352e+01,1.594181078949404537e+03,1.656016417051925828e+03
6.661897070509999708e+01,1.589391972067309780e+03,1.656010942772409862e+03
7.148804911863213363e+01,1.584518954522129206e+03,1.656007003640761241e+03
7.637875916543846699e+01,1.579626115068464969e+03,1.656004874233903365e+03
8.125511227717770169e+01,1.574749488819121552e+03,1.656004601096299211e+03
8.610987932315592275e+01,1.569896140859284060e+03,1.656006020182439897e+03
9.096303256932965553e+01,1.565045857774381602e+03,1.656008890343711300e+03
9.585799771569742234e+01,1.560154988098976673e+03,1.656012985814674039e+03
1.008560949560036306e+02,1.555161637324956246e+03,1.656017732280959990e+03
1.060311940370112040e+02,1.549991691089047208e+03,1.656022885126058327e+03
1.114641018319008765e+02,1.544563825071067413e+03,1.656027926902968375e+03
1.172359800683888267e+02,1.538796759728143570e+03,1.656032739796532496e+03
1.234236478318824908e+02,1.532613380084363143e+03,1.656037027916245734e+03
1.300955423590772000e+02,1.525944988180687687e+03,1.656040530539764859e+03
1.373081807441951980e+02,1.518734794590711317e+03,1.656042975334906487e+03
1.451038352335487218e+02,1.510940630204754598e+03,1.656044465438303405e+03
1.535086707890021387e+02,1.502536102357721347e+03,1.656044773146723401e+03
1.625329459931233487e+02,1.493510954871227341e+03,1.656043900864350690e+03
1.721706149366862064e+02,1.483871532222797669e+03,1.656042147159483875e+03
1.823991576457189865e+02,1.473640276675229643e+03,1.656039434320948658e+03
1.931803282256033185e+02,1.462855113049560032e+03,1.656035441275163294e+03
2.044599301811049372e+02,1.451570453084936617e+03,1.656030383266041554e+03
2.161667450731491442e+02,1.439857271173809067e+03,1.656024016246958126e+03
2.282121257587847651e+02,1.427804241255596480e+03,1.656016367014381331e+03
2.404892415382886099e+02,1.415517861725423700e+03,1.656007103263712224e+03
2.528712667124597715e+02,1.403124894543557957e+03,1.655996161256017785e+03
2.652106022146476789e+02,1.390772636697185590e+03,1.655983238911833269e+03
2.773384344943148108e+02,1.378630066194134997e+03,1.655968500688449694e+03
2.890654395744290923e+02,1.366886316667080337e+03,1.655951756241509429e+03
3.001840267631708912e+02,1.355749341973805940e+03,1.655933368736976718e+03
3.104740372480133033e+02,1.345439884520184933e+03,1.655913921768198179e+03
3.197133215434316185e+02,1.336181127004864265e+03,1.655894448548295941e+03
3.276944106253366726e+02,1.328182358005672313e+03,1.655876768631008872e+03
3.342478618003372048e+02,1.321614573389970246e+03,1.655862435190307451e+03
3.392694674885028121e+02,1.316583957332276441e+03,1.655853424820779310e+03
3.427462203525530526e+02,1.313104911653638510e+03,1.655851132006191619e+03
3.447698605868629897e+02,1.311085383080016982e+03,1.655855243666879915e+03
3.455254872686044791e+02,1.310337702036149039e+03,1.655863189304753632e+03
3.452470487480114798e+02,1.310623187233575436e+03,1.655870235981587030e+03
3.441437312732859368e+02,1.311727086737164882e+03,1.655870818010450876e+03
3.423171148350475619e+02,1.313543714959302179e+03,1.655860829794349684e+03
3.397011142390482519e+02,1.316138041806876117e+03,1.655839156045924483e+03
3.360515254672861829e+02,1.319757480973985366e+03,1.655809006441271549e+03
3.309958259969766914e+02,1.324781263785474948e+03,1.655777089782451640e+03
3.241331971318961109e+02,1.331618011207800464e+03,1.655751208339696632e+03
3.151606411178991607e+02,1.340578794213136234e+03,1.655739435331035338e+03
3.039939392001599572e+02,1.351753264136280222e+03,1.655747203336440180e+03
2.908492714798787802e+02,1.364926499652931170e+03,1.655775771132809950e+03
2.762592347668575030e+02,1.379561978954707683e+03,1.655821213721565073e+03
2.610100765803513241e+02,1.394865005156349525e+03,1.655875081736700849e+03
2.460105297959702284e+02,1.409915929251549187e+03,1.655926459047519529e+03
2.321214702244743080e+02,1.423842911985662113e+03,1.655964382210136364e+03
2.199883788175847883e+02,1.435992509926669527e+03,1.655980888744254344e+03
2.099181721900167190e+02,1.446054616619172975e+03,1.655972788809189751e+03
2.018316795204953280e+02,1.454111559015693956e+03,1.655943238536189256e+03
1.953100260576280505e+02,1.460590732200411594e+03,1.655900758258039559e+03
1.897312459721252083e+02,1.466126932445204829e+03,1.655858178417330009e+03
1.844640969005152442e+02,1.471364450725961888e+03,1.655828547626477075e+03
1.790711702548003927e+02,1.476750752822405957e+03,1.655821923077206293e+03
1.734660100756791792e+02,1.482376633988214508e+03,1.655842644063893658e+03
1.679780127672799779e+02,1.487909572522668668e+03,1.655887585289948674e+03
1.633064359489267758e+02,1.492640442077208036e+03,1.655946878026134755e+03
1.603698007988051017e+02,1.495636294658419956e+03,1.656006095457225001e+03
1.600816281010854709e+02,1.495967526315603664e+03,1.656049154416689134e+03
1.631052867517189497e+02,1.492957702499934385e+03,1.656062989251653335e+03
1.696528019514574623e+02,1.486388910576583157e+03,1.656041712528040534e+03
1.793902607694872984e+02,1.476598478109116286e+03,1.655988738878603499e+03
1.914863929807156353e+02,1.464429876756214298e+03,1.655916269736929962e+03
2.047919783731026371e+02,1.451048945314636057e+03,1.655840923687738723e+03
2.180892529621316385e+02,1.437689136757823235e+03,1.655778389719954930e+03
2.303324164147548458e+02,1.425406558603824124e+03,1.655738975018578913e+03
2.408173798463339494e+02,1.414909248672080139e+03,1.655726628518414145e+03
2.492521621735248232e+02,1.406487029838404169e+03,1.655739192011928935e+03
2.557364685221576792e+02,1.400034201617904273e+03,1.655770670140062066e+03
2.606756156163821174e+02,1.395136958697869431e+03,1.655812574314251606e+03
2.646584569143863064e+02,1.391198125108772501e+03,1.655856582023158808e+03
2.683271372385244149e+02,1.387568062467163372e+03,1.655895199705687901e+03
2.722604343227299069e+02,1.383662793738314576e+03,1.655923228061044483e+03
2.768886534847259213e+02,1.379049247796495592e+03,1.655937901281221457e+03
2.824479614970463217e+02,1.373490864171372095e+03,1.655938825668418303e+03
2.889719197278180332e+02,1.366956583133533968e+03,1.655928502861351944e+03
2.963159557585107677e+02,1.359593566107128481e+03,1.655909521865639363e+03
3.042042563396303763e+02,1.351681621818069289e+03,1.655885878157699608e+03
3.122890034492821201e+02,1.343572800115601012e+03,1.655861803564883076e+03
3.202129177654801424e+02,1.335628093851422818e+03,1.655841011616902961e+03
3.276645900763954273e+02,1.328161328298907165e+03,1.655825918375302535e+03
3.344166453948083699e+02,1.321400478753086190e+03,1.655817124147894447e+03
3.403414228466781424e+02,1.315472689238944668e+03,1.655814112085622810e+03
3.454028488172738776e+02,1.310412435755492652e+03,1.655815284572766586e+03
3.496319781814730732e+02,1.306186671258531760e+03,1.655818649440004720e+03
3.530999959959933108e+02,1.302722881963133204e+03,1.655822877959126572e+03
3.558993755608099150e+02,1.299928504433156149e+03,1.655827879993966008e+03
3.581371608619753601e+02,1.297696941711684758e+03,1.655834102573660175e+03
3.599379459376342538e+02,1.295903965880652095e+03,1.655841911818286462e+03
3.614491801493609273e+02,1.294402092306538179e+03,1.655851272455899107e+03
3.628374750445300947e+02,1.293023749701402721e+03,1.655861224745932759e+03
3.642732567928682101e+02,1.291596850697135096e+03,1.655870107490003193e+03
3.659059968273842287e+02,1.289970362300391116e+03,1.655876359127775231e+03
3.678388920415196139e+02,1.288039581372578823e+03,1.655878473414098380e+03
3.701102453391966947e+02,1.285765394238941781e+03,1.655875639578138362e+03
3.726812968080474775e+02,1.283186325744119131e+03,1.655867622552166722e+03
3.754305752650180921e+02,1.280423207765404413e+03,1.655853783030422619e+03
3.781495592910023333e+02,1.277684560874678482e+03,1.655834120165680815e+03
3.805423187660177859e+02,1.275265882791766217e+03,1.655808201557784059e+03
3.822328429316722804e+02,1.273545128139634244e+03,1.655777971071306638e+03
3.827916495266730408e+02,1.272954844750602433e+03,1.655746494277275360e+03
3.817967283467074822e+02,1.273923210392237706e+03,1.655719938738945075e+03
3.789242329974658219e+02,1.276781146817085528e+03,1.655705379814551407e+03
3.740578395489528134e+02,1.281651971999950320e+03,1.655709811548903190e+03
3.673870785680186373e+02,1.288350228635078338e+03,1.655737307203096861e+03
3.594567315496764763e+02,1.296329563222930801e+03,1.655786294772607334e+03
3.511343708961550760e+02,1.304714664196959575e+03,1.655849035093114708e+03
3.434854168402429764e+02,1.312427508170053898e+03,1.655912925010296931e+03
3.375820046543409489e+02,1.318382655311907911e+03,1.655964659966248746e+03
3.343011438478770856e+02,1.321693817485338286e+03,1.655994961333215315e+03
3.341769604379610996e+02,1.321823259271629922e+03,1.656000219709590965e+03
3.373408618328144826e+02,1.318641517418916237e+03,1.655982379251730663e+03
3.435406709267516021e+02,1.312404845281349708e+03,1.655945516208101253e+03
3.522005858432121386e+02,1.303692897370111723e+03,1.655893483213323861e+03
3.624878363674425259e+02,1.293342315416775136e+03,1.655830151784217605e+03
3.733833133260965269e+02,1.282377031304543380e+03,1.655760344630639793e+03
3.837702249008161175e+02,1.271920756220583826e+03,1.655690981121400000e+03
3.925501127981682998e+02,1.263080480448805019e+03,1.655630593246973376e+03
3.987764500861687793e+02,1.256810633836328634e+03,1.655587083922497413e+03
4.017760486654534020e+02,1.253789225622175081e+03,1.655565274287628426e+03
4.012246602672543645e+02,1.254341398361098754e+03,1.655566058628353176e+03
3.971594860531470204e+02,1.258427028963677003e+03,1.655586515016824023e+03
3.899371746921097497e+02,1.265684458440608296e+03,1.655621633132717989e+03
3.801583235495363056e+02,1.275507400588387100e+03,1.655665724137923462e+03
3.685823517885268075e+02,1.287131930154343081e+03,1.655714281942870002e+03
3.560486529322675437e+02,1.299714396367047129e+03,1.655763049299314616e+03
3.434068199048556949e+02,1.312401502971376431e+03,1.655808322876232069e+03
3.314537431320267729e+02,1.324392933242320169e+03,1.655846676374346998e+03
3.208813130812125110e+02,1.334994575958506857e+03,1.655875889039719368e+03
3.122456489906465436e+02,1.343650800303613323e+03,1.655896449294259810e+03
3.059630042051354621e+02,1.349947068361960874e+03,1.655910072567096449e+03
3.023235550890616423e+02,1.353594118390450831e+03,1.655917673479512359e+03
3.014895373137474053e+02,1.354426411709337572e+03,1.655915949023084977e+03
3.034415166013122871e+02,1.352456229792650220e+03,1.655897746393962507e+03
3.078743955976823372e+02,1.347981367634300113e+03,1.655855763231982564e+03
3.141055421484545036e+02,1.341684271917109299e+03,1.655789814065563860e+03
3.210910080406744669e+02,1.334620319995172167e+03,1.655711328035846691e+03
3.275980008678435524e+02,1.328041706657860459e+03,1.655639707525704125e+03
3.324872901001856462e+02,1.323105929503133439e+03,1.655593219603319085e+03
3.349884386884365313e+02,1.320593946244894823e+03,1.655582384933331468e+03
3.348621652192352371e+02,1.320745013287403708e+03,1.655607178506639002e+03
3.324134940472789594e+02,1.323246087005244135e+03,1.655659581052523208e+03
3.283812277457044502e+02,1.327345499262158455e+03,1.655726727007862792e+03
3.237573487420210654e+02,1.332038565708973010e+03,1.655795914450994132e+03
3.195868443798161707e+02,1.336268616077740035e+03,1.655855460457556092e+03
3.167882559025349565e+02,1.339108844647254045e+03,1.655897100549789002e+03
3.160244595714273714e+02,1.339893100375412132e+03,1.655917559946839447e+03
3.176394416933403591e+02,1.338277851321363187e+03,1.655917293014703546e+03
3.216591753429545406e+02,1.334241235067148637e+03,1.655900410410103177e+03
3.278371183909469551e+02,1.328034070608495540e+03,1.655871188999442438e+03
3.357166456145087636e+02,1.320116343024427579e+03,1.655832988638936285e+03
3.446872280753527207e+02,1.311101520636586429e+03,1.655788748711939206e+03
3.540340438882079184e+02,1.301707147322222681e+03,1.655741191210430543e+03
3.629960741205758836e+02,1.292699077881912444e+03,1.655695152002488385e+03
3.708438233873935133e+02,1.284812436109695454e+03,1.655656259497088968e+03
3.769723407111781626e+02,1.278657737997835738e+03,1.655630078709014015e+03
3.809830791286360068e+02,1.274636273200430651e+03,1.655619352329066714e+03
3.827264166195209896e+02,1.272896842237659484e+03,1.655623258857180417e+03
3.822898889819455803e+02,1.273347702826829845e+03,1.655637591808775369e+03
3.799365415811618050e+02,1.275719967640129653e+03,1.655656509221291344e+03
3.760202780127850133e+02,1.279655289432396557e+03,1.655675567445181514e+03
3.709157327206688706e+02,1.284777500361459943e+03,1.655693233082128700e+03
3.649905219506025560e+02,1.290720623337632560e+03,1.655711145288235002e+03
3.586217976806161687e+02,1.297110320478870108e+03,1.655732118159486163e+03
3.522241428560789700e+02,1.303532268553708491e+03,1.655756411409787461e+03
3.462421905659737718e+02,1.309537645749490821e+03,1.655779836315464536e+03
3.410838066960457695e+02,1.314711083179188790e+03,1.655794889875234503e+03
3.370104777973079422e+02,1.318784060307764094e+03,1.655794538105071979e+03
3.340372498970641573e+02,1.321738665146342100e+03,1.655775915043406258e+03
3.318966131528810024e+02,1.323846141887197518e+03,1.655742755040078464e+03
3.300900819406596725e+02,1.325613166274838704e+03,1.655703248215498434e+03
3.280069610274375691e+02,1.327659012077386706e+03,1.655665973104824388e+03
3.250554768290911625e+02,1.330580853217138838e+03,1.655636330046229887e+03
3.207544897961247443e+02,1.334861494703449125e+03,1.655615984499573869e+03
3.147739193051597226e+02,1.340831072731046788e+03,1.655604992036206568e+03
3.069611001028249575e+02,1.348646069396085977e+03,1.655607169498910935e+03
2.974046952943833162e+02,1.358225790127602295e+03,1.655630485421985668e+03
2.865476311192064145e+02,1.369135652677923872e+03,1.655683283797130343e+03
2.752819790363763559e+02,1.380482970013850945e+03,1.655764949050227187e+03
2.649076542093084754e+02,1.390951626002609146e+03,1.655859280211917621e+03
2.568802742807878303e+02,1.399057949436110221e+03,1.655938223716897937e+03
2.524045219829284861e+02,1.403572368071875871e+03,1.655976890054804244e+03
2.520703090109439302e+02,1.403896476698780361e+03,1.655966785709724263e+03
2.557290994382244094e+02,1.400191445066322103e+03,1.655920544504546569e+03
2.626547942603711476e+02,1.393205954674705936e+03,1.655860748935077027e+03
2.718636949530438187e+02,1.383943537735913878e+03,1.655807232688957811e+03
2.824097763708892899e+02,1.373359940147159023e+03,1.655769716518048426e+03
2.935455383623157104e+02,1.362201889820793895e+03,1.655747428183109605e+03
3.047373769425685737e+02,1.350996079036186075e+03,1.655733455978754591e+03
3.155834414905971244e+02,1.340135819815304103e+03,1.655719261305901227e+03
3.257050951366852587e+02,1.329994101852293852e+03,1.655699196988979111e+03
3.346733305600834569e+02,1.320999619480055571e+03,1.655672950040139085e+03
3.420056205591504863e+02,1.313639616859346916e+03,1.655645237418497345e+03
3.472328837873156431e+02,1.308390555925082936e+03,1.655623439712398522e+03
3.500065151623585393e+02,1.305608227801650855e+03,1.655614742964009338e+03
3.501968367313538693e+02,1.305425792129317188e+03,1.655622628860671057e+03
3.479409932683230977e+02,1.307705310001182397e+03,1.655646303269505552e+03
3.436282931685070139e+02,1.312053464774630356e+03,1.655681757943137427e+03
3.378327272709987028e+02,1.317890146714872571e+03,1.655722873985871274e+03
3.312231845423483492e+02,1.324541051567821569e+03,1.655764236110169804e+03
3.244711439452123045e+02,1.331329638109402595e+03,1.655800782054614956e+03
3.181639264896825807e+02,1.337663857769501192e+03,1.655827784259183773e+03
3.127304145493641272e+02,1.343111266425775739e+03,1.655841680975139752e+03
3.083884551240783480e+02,1.347453490948563513e+03,1.655841946072641804e+03
3.051331150622158361e+02,1.350697420706852881e+03,1.655830535769068774e+03
3.027713028668728725e+02,1.353040969463134388e+03,1.655812272330007318e+03
3.009918730153239039e+02,1.354800222195901597e+03,1.655792095211225387e+03
2.994460576905134417e+02,1.356328243473225939e+03,1.655774301163739437e+03
2.978164951217305543e+02,1.357945041797812792e+03,1.655761536919543232e+03
2.958677845077496613e+02,1.359887695539105380e+03,1.655755480046855155e+03
2.934781412006969958e+02,1.362278601778100438e+03,1.655756742978797320e+03
2.906545502458122314e+02,1.365110566105280668e+03,1.655765116351092956e+03
2.875296011237177822e+02,1.368249897198141070e+03,1.655779498321858910e+03
2.843375317114296195e+02,1.371459341700557616e+03,1.655796873411987235e+03
2.813682433129289393e+02,1.374444890275935222e+03,1.655813133588864275e+03
2.789019766732759535e+02,1.376921604491175458e+03,1.655823581164451298e+03
2.771344947459326136e+02,1.378689179159962350e+03,1.655823673905895021e+03
2.761112920266979245e+02,1.379700172430576686e+03,1.655811464457274724e+03
2.756999760963248036e+02,1.380089277042090998e+03,1.655789253138415916e+03
2.756258027618036976e+02,1.380137819726023508e+03,1.655763622487827206e+03
2.755660471481496643e+02,1.380176828262600793e+03,1.655742875410750457e+03
2.752672909099308072e+02,1.380466142212111663e+03,1.655733433122042470e+03
2.746357151212725398e+02,1.381100931952996234e+03,1.655736647074268831e+03
2.737592787203296325e+02,1.381989828360490492e+03,1.655749107080820067e+03
2.728600159500890072e+02,1.382904425217683865e+03,1.655764441167772929e+03
2.722063423165297991e+02,1.383570205874159683e+03,1.655776548190689482e+03
2.720243754865540495e+02,1.383757698079680040e+03,1.655782073566233976e+03
2.724445784386178957e+02,1.383336553030062532e+03,1.655781131468680542e+03
2.735024277043074790e+02,1.382274935085835523e+03,1.655777362790142888e+03
2.751889408738618386e+02,1.380587671540331939e+03,1.655776612414193778e+03
2.775270134147830277e+02,1.378256610130453510e+03,1.655783623545236424e+03
2.806356838664987663e+02,1.375163503817378341e+03,1.655799187683877108e+03
2.847297190081060307e+02,1.371086799921608190e+03,1.655816518929714221e+03
2.900201167471725512e+02,1.365803182211913736e+03,1.655823298959086287e+03
2.965423738527237560e+02,1.359265064146102532e+03,1.655807437998826344e+03
3.039997005555380838e+02,1.351766511900946853e+03,1.655766212456484936e+03
3.117262079782269666e+02,1.343981796273278860e+03,1.655708004251505827e+03
3.188141136978621262e+02,1.336835533983545474e+03,1.655649647681407714e+03
3.243500658942966766e+02,1.331257606095529354e+03,1.655607671989826031e+03
3.276553687713054615e+02,1.327936170001236633e+03,1.655591538772542208e+03
3.284278417603705407e+02,1.327172896443159516e+03,1.655600738203530000e+03
3.267412722268629182e+02,1.328885330935185493e+03,1.655626603162048468e+03
3.229306052107190794e+02,1.332727409323018946e+03,1.655658014533737969e+03
3.174315864597105019e+02,1.338254198995534807e+03,1.655685785455245423e+03
3.106495679747814620e+02,1.345056887725614160e+03,1.655706455700395509e+03
3.029056623709560085e+02,1.352816718351137297e+03,1.655722380722093249e+03
2.944637232833252369e+02,1.361275353882568425e+03,1.655739077165893605e+03
2.856018727736707206e+02,1.370159282146902797e+03,1.655761154920573517e+03
2.766781208842930369e+02,1.379112343245458760e+03,1.655790464129751854e+03
2.681562264346343909e+02,1.387669474441249349e+03,1.655825700875883740e+03
2.605867237802377758e+02,1.395276679753407279e+03,1.655863403533644941e+03
2.545573074843385371e+02,1.401342157357223869e+03,1.655899464841562349e+03
2.506283446600343723e+02,1.405301384009955882e+03,1.655929728669990254e+03
2.492614022772630733e+02,1.406688026972629814e+03,1.655949429249893001e+03
2.507497338902142303e+02,1.405205559556508206e+03,1.655955293446722408e+03
2.551616743182595997e+02,1.400783373062748296e+03,1.655945047381007953e+03
2.623091725952863271e+02,1.393609465813589168e+03,1.655918638408875495e+03
2.717500899513110539e+02,1.384128060247478516e+03,1.655878150198789626e+03
2.828232315513735102e+02,1.373004429800781509e+03,1.655827661352155019e+03
2.947119569982635880e+02,1.361060963863314100e+03,1.655772920861577632e+03
3.065336878456732279e+02,1.349186903496148261e+03,1.655720591341821546e+03
3.174511454735948632e+02,1.338227771754486639e+03,1.655678917228081446e+03
3.267936953741541402e+02,1.328861194707367986e+03,1.655654890081522126e+03
3.341622214615794064e+02,1.321489944029338858e+03,1.655652165490918378e+03
3.394840636989108020e+02,1.316186003948213965e+03,1.655670067647124824e+03
3.429998162022927204e+02,1.312702751186837304e+03,1.655702567389130081e+03
3.451764723530288848e+02,1.310563473633093736e+03,1.655739945986122621e+03
3.465677024677567033e+02,1.309204501696619673e+03,1.655772204164376490e+03
3.476698196595044692e+02,1.308122513581923840e+03,1.655792333241428423e+03
3.488192254125959835e+02,1.306979794120422184e+03,1.655799019533018054e+03
3.501611730033073968e+02,1.305634262732617117e+03,1.655795435735924457e+03
3.516863093504951507e+02,1.304100273827360752e+03,1.655786583177855846e+03
3.532979222341206764e+02,1.302478581507029730e+03,1.655776503741150464e+03
3.548633106009115750e+02,1.300902125521510698e+03,1.655765436122422216e+03
3.562231348876893549e+02,1.299527836047780056e+03,1.655750970935469468e+03
3.571650732614132835e+02,1.298565997114116954e+03,1.655731070375530180e+03
3.574021904709800879e+02,1.298304606461553021e+03,1.655706796932533052e+03
3.565996199946480374e+02,1.299084164734356591e+03,1.655683784729004628e+03
3.544602766790356441e+02,1.301210417438228660e+03,1.655670694117264247e+03
3.508513714071842742e+02,1.304824719050472140e+03,1.655676090457656301e+03
3.459255325982524027e+02,1.309779048844432282e+03,1.655704581442684685e+03
3.401814275165552317e+02,1.315572329415319018e+03,1.655753756931874250e+03
3.344203420250293561e+02,1.321392360581403409e+03,1.655812702606432822e+03
3.295733008090468843e+02,1.326289915742588846e+03,1.655863216551635787e+03
3.264348450163448661e+02,1.329452010416587882e+03,1.655886855432932862e+03
3.254049878959527291e+02,1.330470100507750885e+03,1.655875088403703558e+03
3.263632701773213967e+02,1.329469759230594718e+03,1.655833029407916001e+03
3.287382852936550535e+02,1.327037593519354004e+03,1.655775878813009058e+03
3.317112496337796301e+02,1.324006633077562356e+03,1.655717882711342099e+03
3.344266406901533628e+02,1.321239454037729047e+03,1.655666094727882410e+03
3.361188287495383520e+02,1.319503886482280905e+03,1.655622715231819257e+03
3.361620609952822747e+02,1.319426851053485052e+03,1.655588912048767270e+03
3.341069943758638487e+02,1.321462992683304947e+03,1.655569987059168852e+03
3.297556174356782321e+02,1.325818202398324956e+03,1.655573819834003189e+03
3.232703038646421305e+02,1.332337443477872966e+03,1.655607747342515040e+03
3.152599656841533147e+02,1.340412868359677304e+03,1.655672834043830562e+03
3.067758902301383728e+02,1.348984864810114914e+03,1.655760755040253343e+03
2.991707903057084081e+02,1.356682137371222325e+03,1.655852927676930676e+03
2.938200475364126305e+02,1.362105755246980607e+03,1.655925802783393237e+03
2.917747265308433953e+02,1.364184147683905394e+03,1.655958874214748903e+03
2.934753750568531245e+02,1.362469698905277028e+03,1.655945073962130209e+03
2.986505511654699490e+02,1.357242327037783753e+03,1.655892878203253758e+03
3.064406455117541555e+02,1.349380663500108767e+03,1.655821309011862922e+03
3.156749265887689262e+02,1.340075308649890985e+03,1.655750235238660025e+03
3.251730790254555359e+02,1.330520768081389861e+03,1.655693847106845396e+03
3.339657606458553687e+02,1.321692485670706219e+03,1.655658246316561645e+03
3.413972286477151670e+02,1.314244342645672305e+03,1.655641571293387415e+03
3.471189640581542335e+02,1.308519631243927279e+03,1.655638595302081512e+03
3.510136826789666316e+02,1.304627781289013228e+03,1.655641463967979917e+03
3.530913846980831750e+02,1.302552774221986965e+03,1.655644158920070140e+03
3.533935647105291196e+02,1.302249698237023949e+03,1.655643262947553012e+03
3.519444560446826245e+02,1.303695281198740304e+03,1.655639737243423042e+03
3.487637921485977586e+02,1.306875250723021281e+03,1.655639042871619040e+03
3.439330790519856578e+02,1.311714356872376811e+03,1.655647435924362526e+03
3.376772731363287789e+02,1.317991329255801475e+03,1.655668602392130197e+03
3.304056926725624521e+02,1.325294456795252472e+03,1.655700149467814981e+03
3.226822661749424697e+02,1.333054375239436695e+03,1.655736641414379164e+03
3.151444582383480224e+02,1.340628217708476996e+03,1.655772675946825075e+03
3.084315470532597487e+02,1.347376252597438906e+03,1.655807799650698598e+03
3.031682249612832720e+02,1.352676843140983692e+03,1.655845068102266850e+03
2.999820412947859722e+02,1.355901264052896067e+03,1.655883305347681926e+03
2.994673045006632606e+02,1.356445350088412397e+03,1.655912654589075601e+03
3.020318799515074488e+02,1.353884716940367980e+03,1.655916596891875542e+03
3.076770688541600407e+02,1.348206729966866533e+03,1.655883798821026630e+03
