5.000000000000000104e-03,1.207314095281829432e-02,1.914628190563658766e-02,2.621942285845488274e-02,3.329256381127317782e-02,4.036570476409146596e-02,4.743884571690976104e-02,5.451198666972805612e-02,6.158512762254635120e-02,6.865826857536465322e-02,7.573140952818294136e-02,8.280455048100124338e-02,8.987769143381953152e-02,9.695083238663783354e-02,1.040239733394561217e-01,1.110971142922744237e-01,1.181702552450927118e-01,1.252433961979110000e-01,1.323165371507293020e-01,1.393896781035476040e-01,1.464628190563658783e-01,1.535359600091841803e-01,1.606091009620024823e-01,1.676822419148207843e-01,1.747553828676390586e-01,1.818285238204573606e-01,1.889016647732756626e-01,1.959748057260939369e-01,2.030479466789122389e-01,2.101210876317305409e-01,2.171942285845488430e-01,2.242673695373671172e-01,2.313405104901854192e-01,2.384136514430037213e-01,2.454867923958219955e-01,2.525599333486402975e-01,2.596330743014585996e-01,2.667062152542769016e-01,2.737793562070952036e-01,2.808524971599135056e-01,2.879256381127317521e-01,2.949987790655500541e-01,3.020719200183683562e-01,3.091450609711866582e-01,3.162182019240049602e-01,3.232913428768232622e-01,3.303644838296415642e-01,3.374376247824598107e-01,3.445107657352781128e-01,3.515839066880964148e-01,3.586570476409147168e-01,3.657301885937330188e-01,3.728033295465513208e-01,3.798764704993696228e-01,3.869496114521878694e-01,3.940227524050061714e-01,4.010958933578244734e-01,4.081690343106427754e-01,4.152421752634610774e-01,4.223153162162793794e-01,4.293884571690976815e-01,4.364615981219159280e-01,4.435347390747342300e-01,4.506078800275525320e-01,4.576810209803708340e-01,4.647541619331891360e-01,4.718273028860074381e-01,4.789004438388257401e-01,4.859735847916439866e-01,4.930467257444622886e-01,5.001198666972805906e-01,5.071930076500988926e-01,5.142661486029171947e-01,5.213392895557354967e-01,5.284124305085537987e-01,5.354855714613721007e-01,5.425587124141904027e-01,5.496318533670087048e-01,5.567049943198270068e-01,5.637781352726451978e-01,5.708512762254634998e-01,5.779244171782818018e-01,5.849975581311001038e-01,5.920706990839184058e-01,5.991438400367367079e-01,6.062169809895550099e-01,6.132901219423733119e-01,6.203632628951916139e-01,6.274364038480099159e-01,6.345095448008282180e-01,6.415826857536465200e-01,6.486558267064648220e-01,6.557289676592831240e-01,6.628021086121013150e-01,6.698752495649196170e-01,6.769483905177379190e-01,6.840215314705562211e-01,6.910946724233745231e-01,6.981678133761928251e-01,7.052409543290111271e-01,7.123140952818294291e-01,7.193872362346477312e-01,7.264603771874660332e-01,7.335335181402843352e-01,7.406066590931026372e-01,7.476798000459209392e-01,7.547529409987392413e-01,7.618260819515574322e-01,7.688992229043757343e-01,7.759723638571940363e-01,7.830455048100123383e-01,7.901186457628306403e-01,7.971917867156489423e-01,8.042649276684672444e-01,8.113380686212855464e-01,8.184112095741038484e-01,8.254843505269221504e-01,8.325574914797404524e-01,8.396306324325587545e-01,8.467037733853770565e-01,8.537769143381953585e-01,8.608500552910135495e-01,8.679231962438318515e-01,8.749963371966501535e-01,8.820694781494684555e-01,8.891426191022867576e-01,8.962157600551050596e-01,9.032889010079233616e-01,9.103620419607416636e-01,9.174351829135599656e-01,9.245083238663782677e-01,9.315814648191965697e-01,9.386546057720148717e-01,9.457277467248331737e-01,9.528008876776514757e-01,9.598740286304697777e-01,9.669471695832879687e-01,9.740203105361062708e-01,9.810934514889245728e-01,9.881665924417428748e-01,9.952397333945611768e-01,1.002312874347379479e+00,1.009386015300197670e+00,1.016459156253015861e+00,1.023532297205834274e+00,1.030605438158652465e+00,1.037678579111470878e+00,1.044751720064289069e+00,1.051824861017107482e+00,1.058898001969925673e+00,1.065971142922744086e+00,1.073044283875562277e+00,1.080117424828380690e+00,1.087190565781198881e+00,1.094263706734017294e+00,1.101336847686835485e+00,1.108409988639653898e+00,1.115483129592472089e+00,1.122556270545290280e+00,1.129629411498108693e+00,1.136702552450926884e+00,1.143775693403745297e+00,1.150848834356563488e+00,1.157921975309381901e+00,1.164995116262200092e+00,1.172068257215018505e+00,1.179141398167836696e+00,1.186214539120655109e+00,1.193287680073473300e+00,1.200360821026291713e+00,1.207433961979109904e+00,1.214507102931928095e+00,1.221580243884746508e+00,1.228653384837564699e+00,1.235726525790383112e+00,1.242799666743201303e+00,1.249872807696019716e+00,1.256945948648837907e+00,1.264019089601656320e+00,1.271092230554474511e+00,1.278165371507292924e+00,1.285238512460111115e+00,1.292311653412929529e+00,1.299384794365747720e+00,1.306457935318566133e+00,1.313531076271384324e+00,1.320604217224202515e+00,1.327677358177020928e+00,1.334750499129839119e+00,1.341823640082657532e+00,1.348896781035475723e+00,1.355969921988294136e+00,1.363043062941112327e+00,1.370116203893930740e+00,1.377189344846748931e+00,1.384262485799567344e+00,1.391335626752385535e+00,1.398408767705203948e+00,1.405481908658022139e+00,1.412555049610840552e+00,1.419628190563658743e+00,1.426701331516476934e+00,1.433774472469295347e+00,1.440847613422113538e+00,1.447920754374931951e+00,1.454993895327750142e+00,1.462067036280568555e+00,1.469140177233386746e+00,1.476213318186205159e+00,1.483286459139023350e+00,1.490359600091841763e+00,1.497432741044659954e+00,1.504505881997478367e+00,1.511579022950296558e+00,1.518652163903114749e+00,1.525725304855933162e+00,1.532798445808751353e+00,1.539871586761569766e+00,1.546944727714387957e+00,1.554017868667206370e+00,1.561091009620024561e+00,1.568164150572842974e+00,1.575237291525661165e+00,1.582310432478479578e+00,1.589383573431297769e+00,1.596456714384116182e+00,1.603529855336934373e+00,1.610602996289752786e+00,1.617676137242570977e+00,1.624749278195389168e+00,1.631822419148207581e+00,1.638895560101025772e+00,1.645968701053844185e+00,1.653041842006662376e+00,1.660114982959480789e+00,1.667188123912298980e+00,1.674261264865117393e+00,1.681334405817935584e+00,1.688407546770753997e+00,1.695480687723572188e+00,1.702553828676390602e+00,1.709626969629208793e+00,1.716700110582026984e+00,1.723773251534845397e+00,1.730846392487663588e+00,1.737919533440482001e+00,1.744992674393300192e+00,1.752065815346118605e+00,1.759138956298936796e+00,1.766212097251755209e+00,1.773285238204573400e+00,1.780358379157391813e+00,1.787431520110210004e+00,1.794504661063028417e+00,1.801577802015846608e+00,1.808650942968665021e+00,1.815724083921483212e+00,1.822797224874301403e+00,1.829870365827119816e+00,1.836943506779938007e+00,1.844016647732756420e+00,1.851089788685574611e+00,1.858162929638393024e+00,1.865236070591211215e+00,1.872309211544029628e+00,1.879382352496847819e+00,1.886455493449666232e+00,1.893528634402484423e+00,1.900601775355302836e+00,1.907674916308121027e+00,1.914748057260939440e+00,1.921821198213757631e+00,1.928894339166575822e+00,1.935967480119394235e+00,1.943040621072212426e+00,1.950113762025030839e+00,1.957186902977849030e+00,1.964260043930667443e+00,1.971333184883485634e+00,1.978406325836304047e+00,1.985479466789122238e+00,1.992552607741940651e+00,1.999625748694758842e+00,2.006698889647577033e+00,2.013772030600395446e+00,2.020845171553213859e+00,2.027918312506031828e+00,2.034991453458850241e+00,2.042064594411668654e+00,2.049137735364487067e+00,2.056210876317305036e+00,2.063284017270123449e+00,2.070357158222941862e+00,2.077430299175760275e+00,2.084503440128578244e+00,2.091576581081396657e+00,2.098649722034215070e+00,2.105722862987033484e+00,2.112796003939851452e+00,2.119869144892669865e+00,2.126942285845488279e+00,2.134015426798306247e+00,2.141088567751124661e+00,2.148161708703943074e+00,2.155234849656761487e+00,2.162307990609579456e+00,2.169381131562397869e+00,2.176454272515216282e+00,2.183527413468034695e+00,2.190600554420852664e+00,2.197673695373671077e+00,2.204746836326489490e+00,2.211819977279307903e+00,2.218893118232125872e+00,2.225966259184944285e+00,2.233039400137762698e+00,2.240112541090580667e+00,2.247185682043399080e+00,2.254258822996217493e+00,2.261331963949035906e+00,2.268405104901853875e+00,2.275478245854672288e+00,2.282551386807490701e+00,2.289624527760309114e+00,2.296697668713127083e+00,2.303770809665945496e+00,2.310843950618763909e+00,2.317917091571582322e+00,2.324990232524400291e+00,2.332063373477218704e+00,2.339136514430037117e+00,2.346209655382855086e+00,2.353282796335673499e+00,2.360355937288491912e+00,2.367429078241310325e+00,2.374502219194128294e+00,2.381575360146946707e+00,2.388648501099765120e+00,2.395721642052583533e+00,2.402794783005401502e+00,2.409867923958219915e+00,2.416941064911038328e+00,2.424014205863856297e+00,2.431087346816674710e+00,2.438160487769493123e+00,2.445233628722311536e+00,2.452306769675129505e+00,2.459379910627947918e+00,2.466453051580766331e+00,2.473526192533584744e+00,2.480599333486402713e+00,2.487672474439221126e+00,2.494745615392039539e+00,2.501818756344857952e+00,2.508891897297675921e+00,2.515965038250494334e+00,2.523038179203312747e+00,2.530111320156130716e+00,2.537184461108949129e+00,2.544257602061767543e+00,2.551330743014585956e+00,2.558403883967403925e+00,2.565477024920222338e+00,2.572550165873040751e+00,2.579623306825859164e+00,2.586696447778677133e+00,2.593769588731495546e+00,2.600842729684313959e+00,2.607915870637132372e+00,2.614989011589950341e+00,2.622062152542768754e+00,2.629135293495587167e+00,2.636208434448405136e+00,2.643281575401223549e+00,2.650354716354041962e+00,2.657427857306860375e+00,2.664500998259678344e+00,2.671574139212496757e+00,2.678647280165315170e+00,2.685720421118133583e+00,2.692793562070951552e+00,2.699866703023769965e+00,2.706939843976588378e+00,2.714012984929406791e+00,2.721086125882224760e+00,2.728159266835043173e+00,2.735232407787861586e+00,2.742305548740679555e+00,2.749378689693497968e+00,2.756451830646316381e+00,2.763524971599134794e+00,2.770598112551952763e+00,2.777671253504771176e+00,2.784744394457589589e+00,2.791817535410408002e+00,2.798890676363225971e+00,2.805963817316044384e+00,2.813036958268862797e+00,2.820110099221681210e+00,2.827183240174499179e+00,2.834256381127317592e+00,2.841329522080136005e+00,2.848402663032953974e+00,2.855475803985772387e+00,2.862548944938590800e+00,2.869622085891409213e+00,2.876695226844227182e+00,2.883768367797045595e+00,2.890841508749864008e+00,2.897914649702682421e+00,2.904987790655500390e+00,2.912060931608318803e+00,2.919134072561137216e+00,2.926207213513955185e+00,2.933280354466773598e+00,2.940353495419592011e+00,2.947426636372410425e+00,2.954499777325228393e+00,2.961572918278046807e+00,2.968646059230865220e+00,2.975719200183683633e+00,2.982792341136501602e+00,2.989865482089320015e+00,2.996938623042138428e+00,3.004011763994956841e+00,3.011084904947774810e+00,3.018158045900593223e+00,3.025231186853411636e+00,3.032304327806229605e+00,3.039377468759048018e+00,3.046450609711866431e+00,3.053523750664684844e+00,3.060596891617502813e+00,3.067670032570321226e+00,3.074743173523139639e+00,3.081816314475958052e+00,3.088889455428776021e+00,3.095962596381594434e+00,3.103035737334412847e+00,3.110108878287231260e+00,3.117182019240049229e+00,3.124255160192867642e+00,3.131328301145686055e+00,3.138401442098504024e+00,3.145474583051322437e+00,3.152547724004140850e+00,3.159620864956959263e+00,3.166694005909777232e+00,3.173767146862595645e+00,3.180840287815414058e+00,3.187913428768232471e+00,3.194986569721050440e+00,3.202059710673868853e+00,3.209132851626687266e+00,3.216205992579505679e+00,3.223279133532323648e+00,3.230352274485142061e+00,3.237425415437960474e+00,3.244498556390778443e+00,3.251571697343596856e+00,3.258644838296415269e+00,3.265717979249233682e+00,3.272791120202051651e+00,3.279864261154870064e+00,3.286937402107688477e+00,3.294010543060506890e+00,3.301083684013324859e+00,3.308156824966143272e+00,3.315229965918961685e+00,3.322303106871780098e+00,3.329376247824598067e+00,3.336449388777416480e+00,3.343522529730234893e+00,3.350595670683052862e+00,3.357668811635871275e+00,3.364741952588689688e+00,3.371815093541508102e+00,3.378888234494326070e+00,3.385961375447144484e+00,3.393034516399962897e+00,3.400107657352781310e+00,3.407180798305599279e+00,3.414253939258417692e+00,3.421327080211236105e+00,3.428400221164054074e+00,3.435473362116872487e+00,3.442546503069690900e+00,3.449619644022509313e+00,3.456692784975327282e+00,3.463765925928145695e+00,3.470839066880964108e+00,3.477912207833782521e+00,3.484985348786600490e+00,3.492058489739418903e+00,3.499131630692237316e+00,3.506204771645055729e+00,3.513277912597873698e+00,3.520351053550692111e+00,3.527424194503510524e+00,3.534497335456328493e+00,3.541570476409146906e+00,3.548643617361965319e+00,3.555716758314783732e+00,3.562789899267601701e+00,3.569863040220420114e+00,3.576936181173238527e+00,3.584009322126056940e+00,3.591082463078874909e+00,3.598155604031693322e+00,3.605228744984511735e+00,3.612301885937330148e+00,3.619375026890148117e+00,3.626448167842966530e+00,3.633521308795784943e+00,3.640594449748602912e+00,3.647667590701421325e+00,3.654740731654239738e+00,3.661813872607058151e+00,3.668887013559876120e+00,3.675960154512694533e+00,3.683033295465512946e+00,3.690106436418331359e+00,3.697179577371149328e+00,3.704252718323967741e+00,3.711325859276786154e+00,3.718399000229604567e+00,3.725472141182422536e+00,3.732545282135240949e+00,3.739618423088059362e+00,3.746691564040877331e+00,3.753764704993695744e+00,3.760837845946514157e+00,3.767910986899332570e+00,3.774984127852150539e+00,3.782057268804968952e+00,3.789130409757787366e+00,3.796203550710605779e+00,3.803276691663423748e+00,3.810349832616242161e+00,3.817422973569060574e+00,3.824496114521878987e+00,3.831569255474696956e+00,3.838642396427515369e+00,3.845715537380333782e+00,3.852788678333151751e+00,3.859861819285970164e+00,3.866934960238788577e+00,3.874008101191606990e+00,3.881081242144424959e+00,3.888154383097243372e+00,3.895227524050061785e+00,3.902300665002880198e+00,3.909373805955698167e+00,3.916446946908516580e+00,3.923520087861334993e+00,3.930593228814152962e+00,3.937666369766971375e+00,3.944739510719789788e+00,3.951812651672608201e+00,3.958885792625426170e+00,3.965958933578244583e+00,3.973032074531062996e+00,3.980105215483881409e+00,3.987178356436699378e+00,3.994251497389517791e+00,4.001324638342336648e+00,4.008397779295154173e+00,4.015470920247972586e+00,4.022544061200790999e+00,4.029617202153609412e+00,4.036690343106427825e+00,4.043763484059246238e+00,4.050836625012063763e+00,4.057909765964882176e+00,4.064982906917700589e+00,4.072056047870519002e+00,4.079129188823337415e+00,4.086202329776155828e+00,4.093275470728974241e+00,4.100348611681792654e+00,4.107421752634610179e+00,4.114494893587428592e+00,4.121568034540247005e+00,4.128641175493065418e+00,4.135714316445883831e+00,4.142787457398702244e+00,4.149860598351520657e+00,4.156933739304338182e+00,4.164006880257156595e+00,4.171080021209975008e+00,4.178153162162793421e+00,4.185226303115611834e+00,4.192299444068430248e+00,4.199372585021248661e+00,4.206445725974067074e+00,4.213518866926884598e+00,4.220592007879703011e+00,4.227665148832521425e+00,4.234738289785339838e+00,4.241811430738158251e+00,4.248884571690976664e+00,4.255957712643795077e+00,4.263030853596612602e+00,4.270103994549431015e+00,4.277177135502249428e+00,4.284250276455067841e+00,4.291323417407886254e+00,4.298396558360704667e+00,4.305469699313523080e+00,4.312542840266341493e+00,4.319615981219159018e+00,4.326689122171977431e+00,4.333762263124795844e+00,4.340835404077614257e+00,4.347908545030432670e+00,4.354981685983251083e+00,4.362054826936069496e+00,4.369127967888887021e+00,4.376201108841705434e+00,4.383274249794523847e+00,4.390347390747342260e+00,4.397420531700160673e+00,4.404493672652979086e+00,4.411566813605797499e+00,4.418639954558615912e+00,4.425713095511433437e+00,4.432786236464251850e+00,4.439859377417070263e+00,4.446932518369888676e+00,4.454005659322707089e+00,4.461078800275525502e+00,4.468151941228343915e+00,4.475225082181161440e+00,4.482298223133979853e+00,4.489371364086798266e+00,4.496444505039616679e+00,4.503517645992435092e+00,4.510590786945253505e+00,4.517663927898071918e+00,4.524737068850890331e+00,4.531810209803707856e+00,4.538883350756526269e+00,4.545956491709344682e+00,4.553029632662163095e+00,4.560102773614981508e+00,4.567175914567799921e+00,4.574249055520618334e+00,4.581322196473435859e+00,4.588395337426254272e+00,4.595468478379072685e+00,4.602541619331891098e+00,4.609614760284709511e+00,4.616687901237527925e+00,4.623761042190346338e+00,4.630834183143164751e+00,4.637907324095982275e+00,4.644980465048800689e+00,4.652053606001619102e+00,4.659126746954437515e+00,4.666199887907255928e+00,4.673273028860074341e+00,4.680346169812892754e+00,4.687419310765710279e+00,4.694492451718528692e+00,4.701565592671347105e+00,4.708638733624165518e+00,4.715711874576983931e+00,4.722785015529802344e+00,4.729858156482620757e+00,4.736931297435438282e+00,4.744004438388256695e+00,4.751077579341075108e+00,4.758150720293893521e+00,4.765223861246711934e+00,4.772297002199530347e+00,4.779370143152348760e+00,4.786443284105167173e+00,4.793516425057984698e+00,4.800589566010803111e+00,4.807662706963621524e+00,4.814735847916439937e+00,4.821808988869258350e+00,4.828882129822076763e+00,4.835955270774895176e+00,4.843028411727712701e+00,4.850101552680531114e+00,4.857174693633349527e+00,4.864247834586167940e+00,4.871320975538986353e+00,4.878394116491804766e+00,4.885467257444623179e+00,4.892540398397441592e+00,4.899613539350259117e+00,4.906686680303077530e+00,4.913759821255895943e+00,4.920832962208714356e+00,4.927906103161532769e+00,4.934979244114351182e+00,4.942052385067169595e+00,4.949125526019987120e+00,4.956198666972805533e+00,4.963271807925623946e+00,4.970344948878442359e+00,4.977418089831260772e+00,4.984491230784079185e+00,4.991564371736897598e+00,4.998637512689716011e+00,5.005710653642533536e+00,5.012783794595351949e+00,5.019856935548170362e+00,5.026930076500988775e+00,5.034003217453807189e+00,5.041076358406625602e+00,5.048149499359444015e+00,5.055222640312261539e+00,5.062295781265079953e+00,5.069368922217898366e+00,5.076442063170716779e+00,5.083515204123535192e+00,5.090588345076353605e+00,5.097661486029172018e+00,5.104734626981990431e+00,5.111807767934807956e+00,5.118880908887626369e+00,5.125954049840444782e+00,5.133027190793263195e+00,5.140100331746081608e+00,5.147173472698900021e+00,5.154246613651718434e+00,5.161319754604535959e+00,5.168392895557354372e+00,5.175466036510172785e+00,5.182539177462991198e+00,5.189612318415809611e+00,5.196685459368628024e+00,5.203758600321446437e+00,5.210831741274264850e+00,5.217904882227082375e+00,5.224978023179900788e+00,5.232051164132719201e+00,5.239124305085537614e+00,5.246197446038356027e+00,5.253270586991174440e+00,5.260343727943992853e+00,5.267416868896810378e+00,5.274490009849628791e+00,5.281563150802447204e+00,5.288636291755265617e+00,5.295709432708084030e+00,5.302782573660902443e+00,5.309855714613720856e+00,5.316928855566539269e+00,5.324001996519356794e+00,5.331075137472175207e+00,5.338148278424993620e+00,5.345221419377812033e+00,5.352294560330630446e+00,5.359367701283448859e+00,5.366440842236267272e+00,5.373513983189084797e+00,5.380587124141903210e+00,5.387660265094721623e+00,5.394733406047540036e+00,5.401806547000358449e+00,5.408879687953176862e+00,5.415952828905995275e+00,5.423025969858813689e+00,5.430099110811631213e+00,5.437172251764449626e+00,5.444245392717268039e+00,5.451318533670086453e+00,5.458391674622904866e+00,5.465464815575723279e+00,5.472537956528541692e+00,5.479611097481359216e+00,5.486684238434177630e+00,5.493757379386996043e+00,5.500830520339814456e+00,5.507903661292632869e+00,5.514976802245451282e+00,5.522049943198269695e+00,5.529123084151088108e+00,5.536196225103905633e+00,5.543269366056724046e+00,5.550342507009542459e+00,5.557415647962360872e+00,5.564488788915179285e+00,5.571561929867997698e+00,5.578635070820816111e+00,5.585708211773633636e+00,5.592781352726452049e+00,5.599854493679270462e+00,5.606927634632088875e+00,5.614000775584907288e+00,5.621073916537725701e+00,5.628147057490544114e+00,5.635220198443362527e+00,5.642293339396180052e+00,5.649366480348998465e+00,5.656439621301816878e+00,5.663512762254635291e+00,5.670585903207453704e+00,5.677659044160272117e+00,5.684732185113090530e+00,5.691805326065908055e+00,5.698878467018726468e+00,5.705951607971544881e+00,5.713024748924363294e+00,5.720097889877181707e+00,5.727171030830000120e+00,5.734244171782818533e+00,5.741317312735636058e+00,5.748390453688454471e+00,5.755463594641272884e+00,5.762536735594091297e+00,5.769609876546909710e+00,5.776683017499728123e+00,5.783756158452546536e+00,5.790829299405364949e+00,5.797902440358182474e+00,5.804975581311000887e+00,5.812048722263819300e+00,5.819121863216637713e+00,5.826195004169456126e+00,5.833268145122274539e+00,5.840341286075092953e+00,5.847414427027910477e+00,5.854487567980728890e+00,5.861560708933547303e+00,5.868633849886365716e+00,5.875706990839184130e+00,5.882780131792002543e+00,5.889853272744820956e+00,5.896926413697639369e+00,5.903999554650456894e+00,5.911072695603275307e+00,5.918145836556093720e+00,5.925218977508912133e+00,5.932292118461730546e+00,5.939365259414548959e+00,5.946438400367367372e+00,5.953511541320184897e+00,5.960584682273003310e+00,5.967657823225821723e+00,5.974730964178640136e+00,5.981804105131458549e+00,5.988877246084276962e+00,5.995950387037095375e+00,6.003023527989913788e+00,6.010096668942731313e+00,6.017169809895549726e+00,6.024242950848368139e+00,6.031316091801186552e+00,6.038389232754004965e+00,6.045462373706823378e+00,6.052535514659641791e+00,6.059608655612459316e+00,6.066681796565277729e+00,6.073754937518096142e+00,6.080828078470914555e+00,6.087901219423732968e+00,6.094974360376551381e+00,6.102047501329369794e+00,6.109120642282188207e+00,6.116193783235005732e+00,6.123266924187824145e+00,6.130340065140642558e+00,6.137413206093460971e+00,6.144486347046279384e+00,6.151559487999097797e+00,6.158632628951916210e+00,6.165705769904733735e+00,6.172778910857552148e+00,6.179852051810370561e+00,6.186925192763188974e+00,6.193998333716007387e+00,6.201071474668825800e+00,6.208144615621644213e+00,6.215217756574462626e+00,6.222290897527280151e+00,6.229364038480098564e+00,6.236437179432916977e+00,6.243510320385735390e+00,6.250583461338553803e+00,6.257656602291372216e+00,6.264729743244190630e+00,6.271802884197008154e+00,6.278876025149826567e+00,6.285949166102644980e+00,6.293022307055463394e+00,6.300095448008281807e+00,6.307168588961100220e+00,6.314241729913918633e+00,6.321314870866737046e+00,6.328388011819554571e+00,6.335461152772372984e+00,6.342534293725191397e+00,6.349607434678009810e+00,6.356680575630828223e+00,6.363753716583646636e+00,6.370826857536465049e+00,6.377899998489282574e+00,6.384973139442100987e+00,6.392046280394919400e+00,6.399119421347737813e+00,6.406192562300556226e+00,6.413265703253374639e+00,6.420338844206193052e+00,6.427411985159011465e+00,6.434485126111828990e+00,6.441558267064647403e+00,6.448631408017465816e+00,6.455704548970284229e+00,6.462777689923102642e+00,6.469850830875921055e+00,6.476923971828739468e+00,6.483997112781556993e+00,6.491070253734375406e+00,6.498143394687193819e+00,6.505216535640012232e+00,6.512289676592830645e+00,6.519362817545649058e+00,6.526435958498467471e+00,6.533509099451285884e+00,6.540582240404103409e+00,6.547655381356921822e+00,6.554728522309740235e+00,6.561801663262558648e+00,6.568874804215377061e+00,6.575947945168195474e+00,6.583021086121013887e+00,6.590094227073831412e+00,6.597167368026649825e+00,6.604240508979468238e+00,6.611313649932286651e+00,6.618386790885105064e+00,6.625459931837923477e+00,6.632533072790741890e+00,6.639606213743560303e+00,6.646679354696377828e+00,6.653752495649196241e+00,6.660825636602014654e+00,6.667898777554833067e+00,6.674971918507651480e+00,6.682045059460469894e+00,6.689118200413288307e+00,6.696191341366105831e+00,6.703264482318924244e+00,6.710337623271742657e+00,6.717410764224561071e+00,6.724483905177379484e+00,6.731557046130197897e+00,6.738630187083016310e+00,6.745703328035833835e+00,6.752776468988652248e+00,6.759849609941470661e+00,6.766922750894289074e+00,6.773995891847107487e+00,6.781069032799925900e+00,6.788142173752744313e+00,6.795215314705562726e+00,6.802288455658380251e+00,6.809361596611198664e+00,6.816434737564017077e+00,6.823507878516835490e+00,6.830581019469653903e+00,6.837654160422472316e+00,6.844727301375290729e+00,6.851800442328108254e+00,6.858873583280926667e+00,6.865946724233745080e+00,6.873019865186563493e+00,6.880093006139381906e+00,6.887166147092200319e+00,6.894239288045018732e+00,6.901312428997837145e+00,6.908385569950654670e+00,6.915458710903473083e+00,6.922531851856291496e+00,6.929604992809109909e+00,6.936678133761928322e+00,6.943751274714746735e+00,6.950824415667565148e+00,6.957897556620382673e+00,6.964970697573201086e+00,6.972043838526019499e+00,6.979116979478837912e+00,6.986190120431656325e+00,6.993263261384474738e+00,7.000336402337293151e+00,7.007409543290111564e+00,7.014482684242929089e+00,7.021555825195747502e+00,7.028628966148565915e+00,7.035702107101384328e+00,7.042775248054202741e+00,7.049848389007021154e+00,7.056921529959839567e+00,7.063994670912657092e+00,7.071067811865475505e+00
